target,timeframe,horizon,split_id,split_type,cost_threshold_bps,horizon_delta,label_end_max,rows,complete_outcomes,future_return_mean,future_return_median,future_return_std,future_return_min,future_return_max,future_return_q1,future_return_q5,future_return_q25,future_return_q50,future_return_q75,future_return_q95,future_return_q99,future_log_return_mean,future_log_return_median,future_log_return_std,future_log_return_min,future_log_return_max,future_log_return_q1,future_log_return_q5,future_log_return_q25,future_log_return_q50,future_log_return_q75,future_log_return_q95,future_log_return_q99,mfe_mean,mfe_median,mfe_std,mfe_min,mfe_max,mfe_q1,mfe_q5,mfe_q25,mfe_q50,mfe_q75,mfe_q95,mfe_q99,mae_mean,mae_median,mae_std,mae_min,mae_max,mae_q1,mae_q5,mae_q25,mae_q50,mae_q75,mae_q95,mae_q99,direction_positive_rate,cost_aware_direction_positive_rate,abs_move_le_5bps,positive_move_gt_5bps,abs_move_le_10bps,positive_move_gt_10bps,abs_move_le_20bps,positive_move_gt_20bps,abs_move_le_30bps,positive_move_gt_30bps,abs_move_le_50bps,positive_move_gt_50bps,pearson_future_return_mfe,spearman_future_return_mfe,pearson_future_return_mae,spearman_future_return_mae,pearson_future_return_future_log_return,spearman_future_return_future_log_return
BTC/USDT,1h,4h,wf_2024,validation,20.0,0 days 04:00:00,2025-01-01T03:00:00+00:00,8784,8784,0.0004223082468515858,0.00031170690659287903,0.011026227057285903,-0.08328863422715227,0.08503553931411134,-0.03100028913435832,-0.016563127388820157,-0.00434255017865956,0.00031170690659287903,0.005169965273561616,0.017846181813809297,0.03379499138182838,0.0003614038347360269,0.0003116583341138858,0.011032974837477815,-0.08696261551720125,0.0816127415841986,-0.03149096713469587,-0.016701829693526387,-0.004352006435807543,0.0003116583341138858,0.005156646884824987,0.017688808291081878,0.033236488808616745,0.007818916836742046,0.005406756765330645,0.008287656796578221,-3.3871140252439425e-05,0.11637619468315807,1.432243885712836e-07,0.00040936578502950296,0.002404491489345628,0.005406756765330645,0.010186204762184903,0.024021965672811903,0.040108068754906925,-0.008044866462619952,-0.005142059311989355,0.00960712482595,-0.11633510825100846,1.9307400817236697e-05,-0.04367512105260684,-0.025566836573636252,-0.010190282341738438,-0.005142059311989355,-0.002273824253383905,-0.00034273003724207256,-1.4378314978968905e-07,0.519808743169399,0.396971766848816,0.06318306010928962,0.48895719489981787,0.127959927140255,0.45571493624772313,0.24567395264116576,0.396971766848816,0.3465391621129326,0.3442622950819672,0.5154826958105647,0.2567167577413479,0.7210169282282225,0.7163760175222561,0.6801522979792634,0.6850559738861887,0.9998803751873911,1.0
BTC/USDT,1h,4h,final_holdout,holdout,20.0,0 days 04:00:00,2026-09-22T01:00:00+00:00,15094,15090,2.158433299281337e-05,5.6418720934980904e-05,0.00932193194967023,-0.06617570940249773,0.09780493265668588,-0.02789629606959884,-0.014540010183643164,-0.003843066345160129,5.6418720934980904e-05,0.004050540418937598,0.013891081020029106,0.0263924818264946,-2.1855057440548317e-05,5.6417128994164693e-05,0.009320996024544366,-0.06846698414975902,0.09331267034334768,-0.028292789002220115,-0.014646752085506521,-0.0038504698989953005,5.6417128994164693e-05,0.004042359065160355,0.013795484231944852,0.026050208811084195,0.00631282458979221,0.004177681700502367,0.007096244973605338,-1.6608020980690696e-07,0.1162360051910849,0.0,0.0002698637273613636,0.0018564659522061766,0.004177681700502367,0.008246521735843226,0.019337941425494005,0.03283973591893661,-0.006609787724859702,-0.004325029937711222,0.007643988373524026,-0.1328285602063528,2.6247993443861972e-05,-0.036393103988662495,-0.02075962232580811,-0.008545914880975752,-0.004325029937711222,-0.0018802136479155462,-0.0002720409910202782,0.0,0.504572564612326,0.36003976143141153,0.07534791252485089,0.46878727634194833,0.15076209410205435,0.4308813783962889,0.2899271040424122,0.36003976143141153,0.40702451954937047,0.30311464546056993,0.5833001988071571,0.21245858184227964,0.6994020442764466,0.6915893712960612,0.6781496452943065,0.6774536881895379,0.9999010400507349,1.0
BTC/USDT,1h,8h,wf_2022,validation,20.0,0 days 08:00:00,2023-01-01T07:00:00+00:00,8760,8760,-0.0007723437317979061,-0.00039023456471770634,0.01889627610977867,-0.11399831678797945,0.1239668547995012,-0.060261927642963245,-0.03167599867480166,-0.008197776514383248,-0.00039023456471770634,0.006891627894382246,0.028138042014902456,0.05721046049242995,-0.0009519229136403811,-0.0003903107260399751,0.01895151124969954,-0.12103642859102712,0.11686426242415823,-0.062154099187871105,-0.032188535596425545,-0.008231563062927452,-0.0003903107260399751,0.00686798915752764,0.027749440131159098,0.05563379809701813,0.013154946481631303,0.00856847927117621,0.014528136479670235,0.0,0.13393064753328554,0.0001352921949985797,0.0008475983777224362,0.003822169956916366,0.00856847927117621,0.017288984356364834,0.039813119623879574,0.07345630049743931,-0.014128572134238258,-0.009261113696663492,0.015336005571680314,-0.15729323854526955,0.0,-0.07618563912723837,-0.04462774711041108,-0.018269507374110844,-0.009261113696663492,-0.00425782519045087,-0.0008823215709643785,-0.00020561695638935851,0.48356164383561645,0.3947488584474886,0.04634703196347032,0.4591324200913242,0.09189497716894977,0.4382420091324201,0.1771689497716895,0.3947488584474886,0.2531963470319635,0.35605022831050226,0.3800228310502283,0.29360730593607304,0.6690070059713591,0.6573368354773725,0.7251124893608416,0.7109503057940005,0.9997118744861723,0.9999999999999998
BTC/USDT,1h,8h,wf_2023,validation,20.0,0 days 08:00:00,2024-01-01T07:00:00+00:00,8759,8759,0.0009436461066464259,0.00016075625333100696,0.012901696214499084,-0.07556619718309865,0.1091220887889297,-0.03367842295344266,-0.016333928333956037,-0.004155381512181755,0.00016075625333100696,0.004725492125307484,0.02141130319738234,0.045787643906890885,0.0008609309518340359,0.0001607433334291326,0.012797984108507285,-0.0785738339453066,0.10356879138815939,-0.03425861094783936,-0.016468797588778714,-0.0041640391026071056,0.0001607433334291326,0.004714362034905765,0.021185301544245597,0.044770317182895876,0.009371305254735575,0.005740226410939631,0.011810116701181156,0.0,0.13191928979123024,3.824443358446672e-07,0.0004597657327387817,0.002551238461237171,0.005740226410939631,0.011467796798804941,0.030625414536616845,0.0575919027937782,-0.008622621234464133,-0.005591020758559551,0.009901185093748991,-0.11387323943661976,4.7035323967881126e-05,-0.04664271064766581,-0.02658005160233239,-0.01123739773277016,-0.005591020758559551,-0.0024919122829797358,-0.00048727953754067454,-3.7018807576005835e-07,0.5128439319557027,0.3715035963009476,0.07489439433725312,0.4756250713551775,0.1464779084370362,0.43806370590250027,0.27754309852722914,0.3715035963009476,0.3799520493206987,0.32035620504623813,0.5379609544468547,0.2411234159150588,0.78596808913724,0.6921627011237093,0.6267431389785153,0.6745723749294841,0.9997969894950796,1.0
BTC/USDT,1h,8h,wf_2024,validation,20.0,0 days 08:00:00,2025-01-01T07:00:00+00:00,8784,8784,0.0008422903141019708,0.0007326037375050554,0.015442658797906482,-0.1213953715718572,0.0921582603806923,-0.042522403543856606,-0.023639159037256125,-0.0061580725409229875,0.0007326037375050554,0.007868485953917204,0.02610211670409879,0.04578837855347466,0.0007226843147115559,0.0007323355143398378,0.015452229270862872,-0.1294202794960558,0.08815579391034344,-0.04345297289228595,-0.023923046798198414,-0.006177111674529082,0.0007323355143398378,0.007837690853324624,0.025767270464307008,0.0447710302145499,0.011434384197200439,0.008043014433550044,0.011486570864834959,-3.3871140252439425e-05,0.11637619468315807,2.355164210099403e-07,0.0007080024184705992,0.003686636225368245,0.008043014433550044,0.01491613411109266,0.03460182516528987,0.05515758949179453,-0.011522834606017142,-0.007551196878876176,0.013074952897802347,-0.16547207116036677,1.9307400817236697e-05,-0.060401715431958734,-0.035555287462531705,-0.015071745101697953,-0.007551196878876176,-0.0033155181612116724,-0.0005793465772202736,-2.3094402819445677e-07,0.5347222222222222,0.4443306010928962,0.0441712204007286,0.511384335154827,0.08800091074681239,0.4882741347905282,0.17270036429872496,0.4443306010928962,0.2501138433515483,0.40255009107468126,0.3908242258652095,0.3290072859744991,0.7357907316918195,0.7363964707554812,0.6930444069802824,0.6833018804758757,0.9998159491867634,1.0
BTC/USDT,1h,8h,final_holdout,holdout,20.0,0 days 08:00:00,2026-09-22T05:00:00+00:00,15094,15086,4.210568082076939e-05,0.00018727493173931187,0.013191531929044868,-0.09292148797212307,0.10739306605943422,-0.038012517644050524,-0.020771641933793633,-0.005810382368858086,0.00018727493173931187,0.005981153438669451,0.019726355029404508,0.03782015152751479,-4.487313493878862e-05,0.00018725739797833236,0.013189677483342576,-0.09752627028929238,0.10200866392734184,-0.03875384059989167,-0.020990407200295772,-0.005827328314527222,0.00018725739797833236,0.00596333734566235,0.019534311896501122,0.0371225039178001,0.009093629352492319,0.006198659958340347,0.009804202951173588,-1.559823682439898e-07,0.1162360051910849,9.102397142690677e-08,0.0004732553003604645,0.002739400713142659,0.006198659958340347,0.012121396673717588,0.027236757540957057,0.0469183692920316,-0.009577552727787373,-0.00636059775503206,0.010667410351504146,-0.16176463337064295,2.6247993443861972e-05,-0.05081048266467636,-0.03009736994069545,-0.012538767439034426,-0.00636059775503206,-0.002751580472281495,-0.0004547841473191705,-9.67793517436811e-08,0.5100755667506297,0.40912103937425426,0.052565292324009014,0.48422378364046137,0.10314198594723585,0.4585045737770118,0.19945644968845286,0.40912103937425426,0.28794909187325995,0.3633169826329047,0.44199920456051967,0.2828450218745857,0.7197099590381949,0.7058470970179562,0.6929235390286975,0.6923425744129726,0.999839327258687,0.9999999999999998
BTC/USDT,1h,12h,wf_2022,validation,20.0,0 days 12:00:00,2023-01-01T11:00:00+00:00,8760,8760,-0.0011575293551096366,-0.0008014043940052784,0.023186076323327198,-0.12117610435618831,0.13834353003091904,-0.07047967537406094,-0.03933836587748589,-0.01010445844584204,-0.0008014043940052784,0.008789359339251124,0.034576434165532986,0.06939359732027248,-0.0014285798423030616,-0.0008017256901808472,0.023280479024469388,-0.12917074762172545,0.12957416188195015,-0.0730866196345888,-0.04013302970012525,-0.010155855002109894,-0.0008017256901808472,0.008750957759509443,0.0339921005128413,0.06709175154575409,0.016127235071247015,0.010633219598524035,0.017323039071518543,0.0,0.16376133149134908,0.00020111247232647235,0.0010396802365519211,0.004753077813160089,0.010633219598524035,0.02148205969217376,0.0495545358665435,0.08892061774266082,-0.017527675697771843,-0.011816683170652542,0.018491485937200458,-0.15729323854526955,0.0,-0.09149868065365031,-0.05468625385180519,-0.022826561454688393,-0.011816683170652542,-0.005480591911150662,-0.0011793650699754154,-0.00024573179790605276,0.46929223744292237,0.3997716894977169,0.03687214611872146,0.4534246575342466,0.07180365296803654,0.4352739726027397,0.14132420091324202,0.3997716894977169,0.20331050228310502,0.37111872146118724,0.3113013698630137,0.3238584474885845,0.6795552809140649,0.6609109680400734,0.7370316397272527,0.7213780352209123,0.999608557599894,0.9999999999999998
BTC/USDT,1h,12h,wf_2023,validation,20.0,0 days 12:00:00,2024-01-01T11:00:00+00:00,8759,8759,0.001418468343488214,0.00023289390238967478,0.015868052785101144,-0.08180988993156402,0.1231362934743021,-0.03825854091931356,-0.02070771624148674,-0.0053829657449182,0.00023289390238967478,0.0064134613735554735,0.027491828128305116,0.05878275549199035,0.0012934875450417618,0.00023286678681474265,0.01569955369742518,-0.08535081822433037,0.11612503390796002,-0.039009618012074254,-0.020925127631291663,-0.005397506110774567,0.00023286678681474265,0.006392982643197006,0.02712071416855576,0.05711990228203005,0.011930712156517512,0.00736292039034625,0.014590380626956393,0.0,0.1462215463009502,3.3388105978415794e-05,0.0006469687865108712,0.003329132212695707,0.00736292039034625,0.014727842156973092,0.03808903062967515,0.07767124432601956,-0.010592466811687618,-0.007178335091427845,0.011490960541892293,-0.11985820365178756,4.7035323967881126e-05,-0.05263458219553262,-0.0320433521469092,-0.013818199981234736,-0.007178335091427845,-0.0031866273496772846,-0.0006349615455057189,-1.0010205025422843e-06,0.5183240095901359,0.4000456673136203,0.06290672451193059,0.4832743463865738,0.12467176618335427,0.45039388057997487,0.22422650987555656,0.4000456673136203,0.31441945427560225,0.35460669026144537,0.45427560223769836,0.2845073638543213,0.8075051637498584,0.7152630201115244,0.6241293718627493,0.6921700469967522,0.9997551302469093,1.0
BTC/USDT,1h,12h,wf_2024,validation,20.0,0 days 12:00:00,2025-01-01T11:00:00+00:00,8784,8784,0.0012602291030463111,0.0009377319985570676,0.01896904355605202,-0.1248356703805431,0.12517066902256846,-0.05155238723819272,-0.028315277120828364,-0.007957204752045643,0.0009377319985570676,0.010037733149132033,0.03308413995401043,0.05614798279933407,0.0010797013997520027,0.0009372926024620266,0.01896979577173265,-0.1333436049783471,0.11793472994806123,-0.05292872330632178,-0.02872388824179751,-0.007989032271839069,0.0009372926024620266,0.009987689707852231,0.032548638849959476,0.05462831044741662,0.014350821876859318,0.01023083076483211,0.014026185708315483,-3.3871140252439425e-05,0.12569693197333542,7.556273044678762e-05,0.0009272831563978623,0.004719346758526477,0.01023083076483211,0.01909889422097133,0.0423130879386583,0.06720696681894839,-0.014182852666739082,-0.009548429169995598,0.01559629229444719,-0.17310268410868745,1.9307400817236697e-05,-0.07559503260177511,-0.04223982180615833,-0.01898035016115754,-0.009548429169995598,-0.004141588361864429,-0.0007069980085583954,-4.355912992494596e-05,0.5327868852459017,0.4655054644808743,0.034039162112932606,0.5159380692167578,0.06853369763205829,0.49840619307832423,0.13376593806921674,0.4655054644808743,0.19968123861566484,0.430327868852459,0.3164845173041894,0.3699908925318761,0.7518728848679711,0.7453975595122887,0.695481942005058,0.6998883887300724,0.9997492662214505,1.0
BTC/USDT,1h,12h,final_holdout,holdout,20.0,0 days 12:00:00,2026-09-22T09:00:00+00:00,15094,15082,5.985872535996257e-05,0.00027209827648400076,0.016102619764895344,-0.11651516422082464,0.09999788932876097,-0.04660750648718534,-0.02546595717517226,-0.0076133841330823515,0.00027209827648400076,0.007734747505882045,0.02495081239142459,0.04667726995673672,-6.979854233826196e-05,0.0002720612643767362,0.016105816122094694,-0.12388115117367514,0.0953082610104485,-0.04772860973430869,-0.02579582702306932,-0.007642513887906628,0.0002720612643767362,0.007704987704250918,0.024644623523554576,0.04562063882695661,0.011290440613282486,0.007867199782935153,0.011757731555654835,-1.559823682439898e-07,0.1162360051910849,1.1367220984714877e-07,0.0006210565706464832,0.0034593153441581648,0.007867199782935153,0.01509030738192757,0.03347959502152909,0.05772869034111893,-0.011937045725819231,-0.008032844775999082,0.012954665169822818,-0.16176463337064295,2.6247993443861972e-05,-0.061265661847772795,-0.03569151708648475,-0.01584632489643123,-0.008032844775999082,-0.003534734988253352,-0.0006204346423643991,-2.1652521484890708e-07,0.5126641029041241,0.4285240684259382,0.042036865137249704,0.4907174114838881,0.08135525792335234,0.4705609335631879,0.16145073597666093,0.4285240684259382,0.23451796843919903,0.3908632807319984,0.3627502983689166,0.32349820978650046,0.7325655660704148,0.7138533841350005,0.7009988303195775,0.7046634140276009,0.9998030020144257,0.9999999999999998
BTC/USDT,1h,24h,wf_2022,validation,20.0,1 days 00:00:00,2023-01-01T23:00:00+00:00,8760,8760,-0.002312046660410395,-0.0014543606816633248,0.033004253026385044,-0.1907755788447667,0.1687662653772779,-0.09781032859220705,-0.05811639606304774,-0.01722024574891992,-0.0014543606816633248,0.013064300433739684,0.0483497399391414,0.0929127801690969,-0.0028655120250390166,-0.0014554192907049869,0.033259039228723274,-0.2116789947627767,0.15594871842426528,-0.10293050247445025,-0.05987357480691993,-0.017370238617482867,-0.0014554192907049869,0.01297969850578929,0.0472172515191936,0.08884640707214231,0.022647133860757014,0.015780456657539688,0.022939829628463724,0.0,0.18279060588119211,0.0003415126455513429,0.0016291820472473574,0.006821843888583812,0.015780456657539688,0.030811896829598284,0.06580849359612047,0.11051239909789702,-0.02549552801453924,-0.017821791598041425,0.02571712450453428,-0.19641615829321635,0.0,-0.12538753157219562,-0.07672033716905485,-0.033088189246792354,-0.017821791598041425,-0.008287559644580195,-0.0017532596674635869,-0.0003824138725879879,0.4686073059360731,0.41986301369863016,0.025684931506849314,0.45536529680365295,0.048287671232876715,0.442351598173516,0.09178082191780822,0.41986301369863016,0.1329908675799087,0.39851598173515984,0.21095890410958903,0.36004566210045663,0.7010899644990575,0.6834660424592973,0.756339517601946,0.743729311137171,0.9992893153494654,0.9999999999999998
BTC/USDT,1h,24h,wf_2023,validation,20.0,1 days 00:00:00,2024-01-01T23:00:00+00:00,8759,8759,0.002878660691146008,0.0007286646614410586,0.023539455207158277,-0.09362203171315431,0.17794425648461432,-0.048185653463454374,-0.03040495052332547,-0.00791405459783251,0.0007286646614410586,0.011154685579439771,0.04303029361962099,0.09054629280813348,0.002604042856352741,0.0007283993142382379,0.023158814781998216,-0.09829887639645085,0.1637707636382812,-0.04938528084264137,-0.030876769430378266,-0.007945536946156042,0.0007283993142382379,0.011092930857099434,0.04213022009329791,0.08667875603863538,0.018153108828241164,0.011260865020053634,0.021301096967634273,0.0,0.20340135252488345,0.00014934346813957777,0.001090608435116991,0.0051084553935319965,0.011260865020053634,0.02350187585110408,0.058893215666516355,0.10899516115609197,-0.014963751317353597,-0.010307414045641172,0.01497888977106781,-0.1300960295724488,4.7035323967881126e-05,-0.06789204779268396,-0.044062522660686276,-0.020513114332283033,-0.010307414045641172,-0.004633156583425779,-0.0009164122992674214,-0.00012633242541283766,0.5274574723141912,0.45313391939719144,0.038817216577234845,0.5085055371617765,0.07763443315446969,0.4879552460326521,0.1513871446512159,0.45313391939719144,0.2139513643109944,0.4196826121703391,0.3282338166457358,0.36259847014499375,0.8427131152796975,0.7652226793411575,0.6457151992628456,0.7164271446904478,0.99957329737669,1.0
BTC/USDT,1h,24h,wf_2024,validation,20.0,1 days 00:00:00,2025-01-01T23:00:00+00:00,8784,8784,0.0025095134901198753,0.0016056215951755215,0.026797884089426627,-0.18436998460581044,0.12748695327998094,-0.06404144888465746,-0.040683101984591435,-0.011874168927257206,0.0016056215951755215,0.01576359991285936,0.04924310991941303,0.07538757105845197,0.0021489133312621394,0.001604333956733396,0.02674746416339556,-0.20379443934768335,0.11999122095744238,-0.06618408945256102,-0.04153381239165126,-0.01194522995956761,0.001604333956733396,0.015640644763166067,0.04806905602053006,0.07268112770052879,0.021117127411748666,0.015158289322339535,0.019560089403168297,-3.3871140252439425e-05,0.13804472581064076,0.00020415126420594064,0.001514185111094102,0.00711154919687329,0.015158289322339535,0.02954437645530078,0.060204016875174134,0.0932640991183392,-0.020213577598154266,-0.013971929378646275,0.021045655596163882,-0.19753692967803216,1.9248907623392597e-07,-0.09991397257065014,-0.0602719036470448,-0.026894771720583188,-0.013971929378646275,-0.006004028571131442,-0.001045091482143845,-0.0001266655512817059,0.5373406193078324,0.49157559198542805,0.020719489981785064,0.5275500910746812,0.04291894353369763,0.5157103825136612,0.08913934426229508,0.49157559198542805,0.1343351548269581,0.46801001821493626,0.2177823315118397,0.42304189435336975,0.8011929464798707,0.7773125999500556,0.6975812987216636,0.7240783845795817,0.9996157687701525,1.0
BTC/USDT,1h,24h,final_holdout,holdout,20.0,1 days 00:00:00,2026-09-22T21:00:00+00:00,15094,15070,7.088647034845407e-05,0.0004446733843752604,0.022529717724754487,-0.14017431361060217,0.12192683309102881,-0.0639850880779694,-0.03481733535055401,-0.011640966678788889,0.0004446733843752604,0.011441312675151749,0.03631349377888747,0.06423800619434335,-0.00018330985610265832,0.00044457454645949825,0.02256133211408009,-0.15102560052391373,0.11504759382534949,-0.0661238717790556,-0.03543790582375352,-0.011709253196446586,0.00044457454645949825,0.011376355848636024,0.03566969748057794,0.06225905554167903,0.016325918611675334,0.011620096296807936,0.016085397582327632,-1.5398490615936566e-07,0.1405418800804834,9.386615079508773e-05,0.0010050304314942026,0.0052968091623241675,0.011620096296807936,0.02187939855123594,0.04758354694665581,0.07943249221609329,-0.017320565453277467,-0.011930280063338239,0.01815216060227252,-0.1765935179794923,2.6247993443861972e-05,-0.08425776093870271,-0.05067476839983522,-0.02352491136982915,-0.011930280063338239,-0.005261707370235874,-0.0009537380892727272,-9.620509095266211e-05,0.5111479761114798,0.4557398805573988,0.026675514266755143,0.4980092899800929,0.054346383543463835,0.4834107498341075,0.10822826808228268,0.4557398805573988,0.16098208360982083,0.4289316522893165,0.2555408095554081,0.3788321167883212,0.7488422405234205,0.7339604013928371,0.7138725605440379,0.7311096810357388,0.9996887928459565,1.0
BTC/USDT,1h,3d,wf_2022,validation,20.0,3 days 00:00:00,2023-01-03T23:00:00+00:00,8760,8760,-0.0068663243897567105,-0.0036605063098704704,0.05623897485005893,-0.28600895955191963,0.17774420489093945,-0.18444603798863252,-0.10081233667782089,-0.03322644973910854,-0.0036605063098704704,0.02281482030666443,0.0791713795093151,0.13260555516591557,-0.008539264290934828,-0.003667222357551813,0.057896920202992294,-0.3368848651133287,0.163600918094241,-0.20388799189225223,-0.10626351980731462,-0.033790988598157226,-0.003667222357551813,0.022558454264822662,0.07619350544309526,0.12452077926122175,0.038187989179618256,0.02805736089310995,0.03448818228277031,0.0,0.21977651749115612,0.000595071860843639,0.0027254909205525093,0.012601323211493431,0.02805736089310995,0.054129549814987854,0.1097741697556742,0.1551773993782445,-0.04632292204279499,-0.03336880238254547,0.04405023168456077,-0.2905469792262245,0.0,-0.2256081876487593,-0.13270210057162013,-0.0624063953180915,-0.03336880238254547,-0.016969165332324038,-0.003600282233899362,-0.0007441808129078757,0.4603881278538813,0.43424657534246575,0.011757990867579908,0.45388127853881277,0.024315068493150686,0.4473744292237443,0.04817351598173516,0.43424657534246575,0.07009132420091324,0.4212328767123288,0.1110730593607306,0.39965753424657535,0.7118537181116718,0.7219883581582444,0.792274063293786,0.7476801417741937,0.998314777850534,0.9999999999999998
BTC/USDT,1h,3d,wf_2023,validation,20.0,3 days 00:00:00,2024-01-03T23:00:00+00:00,8759,8759,0.008923971805945712,0.0029823116282523543,0.043523276248916325,-0.12297002840496396,0.29073351683133963,-0.09237048234953954,-0.0469052463872201,-0.013712237152986917,0.0029823116282523543,0.021848233231215763,0.09588913722633215,0.1593463228046442,0.007985650442564484,0.0029778733589402406,0.042056067949360294,-0.1312141120570395,0.2552106744705068,-0.09691902090620694,-0.048040953622053476,-0.013807118232322894,0.0029778733589402406,0.021612980913035738,0.09156603123702241,0.14785625637104158,0.03546367420924441,0.024293370154416127,0.04009358385000371,0.0,0.3152674860606979,0.00044978588512702974,0.0024401816812086754,0.010531514557650223,0.024293370154416127,0.04119450597507357,0.11873542332659588,0.18978185802097286,-0.024775078088940788,-0.018672897921373832,0.022587774979923113,-0.14563399484515083,0.0,-0.11694557503738816,-0.06647042171891365,-0.035428459136574775,-0.018672897921373832,-0.008374337062036885,-0.0016061746603480678,-0.0003136782371970636,0.5509761388286334,0.5140997830802603,0.01906610343646535,0.5420710126726795,0.035620504623815503,0.5333942230848271,0.07329603836054344,0.5140997830802603,0.10651900901929444,0.4996004110058226,0.17616166229021576,0.4637515698139057,0.8951426295951618,0.8250406342286785,0.644822166306112,0.743950937669808,0.9989771770098044,1.0
BTC/USDT,1h,3d,wf_2024,validation,20.0,3 days 00:00:00,2025-01-03T23:00:00+00:00,8784,8784,0.007496607430065366,0.003922117818873083,0.0468980476307077,-0.2319649631434475,0.23186548603141777,-0.09444946356267012,-0.06601506925988651,-0.02177810959113924,0.003922117818873083,0.036504801935375086,0.0871380747915463,0.12337922931775734,0.006389500674959663,0.003914446366440569,0.04643349161991709,-0.26391992596809744,0.20852967573432796,-0.09921219269004497,-0.0682949750043656,-0.022018752907547786,0.003914446366440569,0.03585428542048282,0.08354862372242548,0.11634125028896586,0.03866955652871784,0.028596225153529997,0.03406149085213134,-3.3871140252439425e-05,0.25613371072300506,0.0004794155267277178,0.003078868429593562,0.013635817700218877,0.028596225153529997,0.05534311822455912,0.10539756927998402,0.1497149052140681,-0.03516142504812465,-0.02605992716208322,0.03289667284646979,-0.24881178120677316,1.9248907623392597e-07,-0.14457634160237087,-0.09899893179823915,-0.04933984745099146,-0.02605992716208322,-0.011405740010421661,-0.001992305594369225,-0.00029183526340431995,0.543488160291439,0.5218579234972678,0.010245901639344262,0.5379098360655737,0.021402550091074682,0.5327868852459017,0.04143897996357013,0.5218579234972678,0.06295537340619307,0.5109289617486339,0.10553278688524591,0.48975409836065575,0.850313974979199,0.8483214611285632,0.7316108331819109,0.77855946845928,0.9991614756097552,1.0
BTC/USDT,1h,3d,final_holdout,holdout,20.0,3 days 00:00:00,2026-09-24T21:00:00+00:00,15094,15022,-3.424617301610482e-05,0.000617998813698839,0.03788903973942077,-0.2010290758244272,0.23270507256903317,-0.1011598944972645,-0.06261098518853153,-0.02066265789574237,0.000617998813698839,0.021334069577042647,0.05821671338711504,0.09576111219627274,-0.0007528139047105989,0.0006178079310661549,0.03793829814567877,-0.22443072414637372,0.20921100057379244,-0.1066501187578797,-0.06465691234705917,-0.020879117695758825,0.0006178079310661549,0.02110968406934993,0.05658514547549271,0.09144920139620986,0.02881783386888083,0.022499246199967238,0.026196508133667473,-1.1784671904990773e-07,0.23885903420419674,0.0002553228300389154,0.0017282769901448287,0.01015089325659857,0.022499246199967238,0.04019750242915965,0.07587854613778777,0.11616167576828758,-0.03089734157659998,-0.022491719926153175,0.030578757400627616,-0.24113301875767412,2.6247993443861972e-05,-0.1503788785145088,-0.09349938232693285,-0.04015776861295872,-0.022491719926153175,-0.009977161578845095,-0.0018818572882483087,-0.00026819162212447746,0.5079217148182665,0.48382372520303557,0.01251497803221941,0.5019305019305019,0.02596192251364665,0.4947410464651844,0.04872853148715218,0.48382372520303557,0.07389162561576355,0.47230728265211025,0.12268672613500199,0.44727732658767144,0.7760925089712255,0.7876231744901016,0.7301367025935351,0.7546216625064364,0.9991529172618869,1.0
BTC/USDT,1h,7d,wf_2022,validation,20.0,7 days 00:00:00,2023-01-07T23:00:00+00:00,8760,8760,-0.015206206012400417,-0.008511425070800605,0.08341433859402578,-0.37310287850290946,0.24901408125810076,-0.29650454779990215,-0.17084686825272002,-0.053089659156967284,-0.008511425070800605,0.029311359489355038,0.11157473236250151,0.17456741699334902,-0.019126063329384345,-0.008547854107132625,0.08867831927372877,-0.466972832358807,0.22235450510559043,-0.3516938804964775,-0.18735042267863633,-0.05455086732986032,-0.008547854107132625,0.028889995485113725,0.10577768756849319,0.16089991548918953,0.05607114246566845,0.04217838605065949,0.049332328647707833,0.0,0.30907979475704894,0.0008979696625709655,0.0040721984865918276,0.01939184488077511,0.04217838605065949,0.07831327038976066,0.1666750151365298,0.21741718892346368,-0.07321420504927507,-0.05338783673475911,0.06828232522453505,-0.38461559951612945,0.0,-0.3309207599760759,-0.2250613829696162,-0.09332202637738576,-0.05338783673475911,-0.02638716408786182,-0.005939597328958042,-0.0014786608235164726,0.4465753424657534,0.43276255707762556,0.007191780821917808,0.4429223744292237,0.014383561643835616,0.43881278538812785,0.026940639269406392,0.43276255707762556,0.03892694063926941,0.42591324200913244,0.06472602739726027,0.4103881278538813,0.6828227952439281,0.7197959296914245,0.8253458881252977,0.7604467887215802,0.9964748500367246,0.9999999999999998
